compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q27131374	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2O[C@@H]3[C@H]([C@@H]([C@H](OC3O)CO)O)O)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131450	C(C1C(C(C(O1)OCC(C(C(COP(=O)(O)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@H]([C@@H](O1)OC[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131508	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)O)CO)CO)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O)CO)CO)CO)O)O)O)O
http://www.wikidata.org/entity/Q27131608	C(C1C(C(C(C(O1)OC2C(C(OC(C2O)OC3C(OC(C(C3O)O)O)CO)C(=O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]([C@H](O[C@H]([C@@H]2O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)C(=O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131653	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)OP(=O)(O)OCC(C(C(CO)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)OP(=O)(O)OC[C@H]([C@H]([C@H](CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27131789	C(C1C(C(C(C(O1)O)OC2C(C(C(O2)C(CO)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O[C@H]2[C@@H]([C@H]([C@@H](O2)[C@@H](CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27131795	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27132061	C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)OC3C(C(C(C(O3)COC4C(C(C(C(O4)CO)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)O[C@H]3[C@H]([C@@H]([C@H](O[C@@H]3O[C@H]4[C@H]([C@@H]([C@H](OC4O)CO)O)O)CO)O)O)O)O[C@@H]5[C@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27132171	C(C1C(C(C(O1)OCC2C(C(C(O2)OCC3C(C(C(O3)O)O)O)O)O)O)O)O	C([C@H]1[C@@H]([C@H]([C@@H](O1)OC[C@H]2[C@@H]([C@H]([C@@H](O2)OC[C@H]3[C@@H]([C@H](C(O3)O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27132198	C(C1C(C(C(C(O1)OC2C(C(C(OC2C(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H]([C@H](C(O[C@H]2C(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O
http://www.wikidata.org/entity/Q27132979	C(C=CC(=O)C(=O)O)C(=O)O	C(/C=C/C(=O)C(=O)O)C(=O)O
http://www.wikidata.org/entity/Q27133413	C(C(COP(=O)([O-])OCC(C(=O)[O-])[NH3+])O)O	C([C@H](COP(=O)([O-])OC[C@@H](C(=O)[O-])[NH3+])O)O
http://www.wikidata.org/entity/Q27133518	C(C1C(C(C(C(O1)OC(CC(=O)O)C(=O)O)N)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H](CC(=O)O)C(=O)O)N)O)O)O
http://www.wikidata.org/entity/Q27133544	C(C(COP(=O)(O)OCC(C(=O)O)N)O)O	C([C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)O)O
http://www.wikidata.org/entity/Q27137112	C(C1C(C2C(O1)OP(=O)(O2)[O-])O)OP(=O)([O-])[O-]	C([C@@H]1[C@H]([C@@H]2[C@H](O1)OP(=O)(O2)[O-])O)OP(=O)([O-])[O-]
http://www.wikidata.org/entity/Q27139493	C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)N=C(N3)N)[S-])[S-])OP(=O)([O-])[O-].O=[Mo+2]=O	C([C@@H]1C(=C([C@H]2[C@@H](O1)NC3=C(N2)C(=O)N=C(N3)N)[S-])[S-])OP(=O)([O-])[O-].O=[Mo+2]=O
http://www.wikidata.org/entity/Q27140104	C(C1C(C(C(C(O1)O)O)N)O)O	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)N)O)O
http://www.wikidata.org/entity/Q27144525	C(C(C(=O)O)N)ONC(=O)N	C([C@H](C(=O)O)N)ONC(=O)N
http://www.wikidata.org/entity/Q27144719	C(C1C(C(C(C(O1)OCC(Cl)(Cl)Cl)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OCC(Cl)(Cl)Cl)O)O)O)O
http://www.wikidata.org/entity/Q27146845	C(C1C(C(C(O1)(CO)O)O)O)S(=O)(=O)O	C([C@@H]1[C@H]([C@@H](C(O1)(CO)O)O)O)S(=O)(=O)O
http://www.wikidata.org/entity/Q27147912	C(C1C(C(C(O1)(CO)OP(=O)(O)O)O)O)OP(=O)(O)O	C([C@@H]1[C@H]([C@@H](C(O1)(CO)OP(=O)(O)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27149441	C(=C(C(=C(C(=O)O)O)Cl)[H])(C=O)[H]	C(=C(/C(=C(\C(=O)O)/O)/Cl)\[H])(/C=O)\[H]
http://www.wikidata.org/entity/Q27155353	C(C1C(C(C(C(O1)OC2C(C(C(C(C2O)O)O)O)N)N)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)O)O)N)N)O)O)O
http://www.wikidata.org/entity/Q27156214	C(C=CCC(=O)O)C(=O)C(=O)O	C(/C=C/CC(=O)O)C(=O)C(=O)O
http://www.wikidata.org/entity/Q27156372	C(C1C(C(C(C(O1)O)OP(=O)(O)OC2C(C(C(OC2OC3(C(C(C(O3)CO)O)O)CO)CO)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)OP(=O)(O)O[C@@H]3[C@H]([C@@H]([C@H](OC3O)CO)O)O)O)O)O
http://www.wikidata.org/entity/Q27158058	C(C1C(C(C(C(O1)O)N)O)O)OS(=O)(=O)O	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)OS(=O)(=O)O
http://www.wikidata.org/entity/Q27158559	C(C(COP(=O)(O)OCC(CO)O)O)O	C([C@H](COP(=O)(O)OCC(CO)O)O)O
http://www.wikidata.org/entity/Q27159049	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	C([C@@H]1[C@H]([C@@H](C(O1)O)O)O)OP(=O)(O)O
http://www.wikidata.org/entity/Q27159291	C(C=CCC(=O)O)C(=O)O	C(/C=C/CC(=O)O)C(=O)O
http://www.wikidata.org/entity/Q27159507	C(C1C(C(C(C(O1)OC(CO)COP(=O)(O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H](CO)COP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q27159956	C(C(C(C(COP(=O)([O-])[O-])O)O)O)O	C([C@H]([C@H]([C@H](COP(=O)([O-])[O-])O)O)O)O
http://www.wikidata.org/entity/Q27159994	C(C(C(C(C(CO)O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@H]([13CH2]O)O)O)O)O)O
http://www.wikidata.org/entity/Q27105264	CC(=O)OC1CC2CCC1(C2(C)C)C	CC(=O)O[C@@H]1C[C@@H]2CC[C@]1(C2(C)C)C
http://www.wikidata.org/entity/Q2055416	CC(=CCCC1(C2CCC(C2)C1=C)C)CO	C/C(=C/CC[C@@]1([C@H]2CC[C@H](C2)C1=C)C)/CO
http://www.wikidata.org/entity/Q544393		N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F
http://www.wikidata.org/entity/Q544393		N[C@H]1[C@@H]2CN(C[C@H]12)C3=NC4=C(C=C3F)C(=O)C(=CN4C5=CC=C(F)C=C5F)C(O)=O
http://www.wikidata.org/entity/Q1097932		C/[N+](=N/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/[O-]
http://www.wikidata.org/entity/Q414143	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F	C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F
http://www.wikidata.org/entity/Q414904	CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N	CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N
http://www.wikidata.org/entity/Q415324	C1CC(C2C(C(CN2C1)O)O)O	C1C[C@H]([C@@H]2[C@@H]([C@@H](CN2C1)O)O)O
http://www.wikidata.org/entity/Q415390	C1CCCC=CCC1	C1CCC/C=C\CC1
http://www.wikidata.org/entity/Q415401	CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C	CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
http://www.wikidata.org/entity/Q415617	CC1(C(C1C(=O)OC(C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C	CC1([C@H]([C@H]1C(=O)O[C@@H](C#N)C2=CC(=C(C=C2)F)OC3=CC=CC=C3)C=C(Cl)Cl)C
http://www.wikidata.org/entity/Q415734	C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N	C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N
http://www.wikidata.org/entity/Q415768	C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N	C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N
http://www.wikidata.org/entity/Q415837	CN1CC(C=C2C1CC3=CNC4=CC=CC2=C34)C(=O)O	CN1C[C@@H](C=C2[C@H]1CC3=CNC4=CC=CC2=C34)C(=O)O
http://www.wikidata.org/entity/Q416451	C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N	C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N
http://www.wikidata.org/entity/Q416567	CCCCCC(C=CC1C2CC(C1CC=CCCCC(=O)O)OO2)O	CCCCC[C@H](O)\C=C\[C@H]1[C@H]2C[C@H](OO2)[C@@H]1C\C=C/CCCC(O)=O
http://www.wikidata.org/entity/Q417654	CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3	CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3
http://www.wikidata.org/entity/Q417740	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C	CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
http://www.wikidata.org/entity/Q418666	C1C(CCC(C1)C(=O)O)CN	C1[C@@H](CC[C@H](C1)C(=O)O)CN
http://www.wikidata.org/entity/Q418913	C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N	C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)N
http://www.wikidata.org/entity/Q418993	COC1=C(C=CC(=C1)C=CCO)O	COC1=C(C=CC(=C1)/C=C/CO)O
http://www.wikidata.org/entity/Q419047	CCCCCCC=CCCCCCCCCCC(=O)O	CCCCCC/C=C/CCCCCCCCCC(=O)O
http://www.wikidata.org/entity/Q419521	C1C=C(N2C(S1)C(C2=O)NC(=O)C(=CCC(=O)O)C3=CSC(=N3)N)C(=O)O	C1C=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=C\CC(=O)O)/C3=CSC(=N3)N)C(=O)O
http://www.wikidata.org/entity/Q419814	CC(=CCCC(=CCC=C(C)C=C)C)C	CC(=CCC/C(=C/C/C=C(\C)/C=C)/C)C
http://www.wikidata.org/entity/Q419953	CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O
http://www.wikidata.org/entity/Q420035	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC=C(C(=C3)C(=O)O)O	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)/N=N/C3=CC=C(C(=C3)C(=O)O)O
http://www.wikidata.org/entity/Q420207	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O	CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O
http://www.wikidata.org/entity/Q420288	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC	CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC
http://www.wikidata.org/entity/Q420762	CCCCC(C)C(C(CC(C)CC(CCCCC(CC(C(C)N)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O	CCCC[C@H](C)[C@H]([C@@H](C[C@H](C)C[C@H](CCCC[C@H](C[C@@H]([C@H](C)N)O)O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O)OC(=O)C[C@H](CC(=O)O)C(=O)O
http://www.wikidata.org/entity/Q421177	CN1C(CCC1=O)C2=CN=CC=C2	CN1[C@@H](CCC1=O)C2=CN=CC=C2
http://www.wikidata.org/entity/Q421230	CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]	CCP(CC)CC.CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]
http://www.wikidata.org/entity/Q421469	COC(=O)C12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl	COC(=O)[C@]12CC3=C(C1=NN(CO2)C(=O)N(C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC)C=CC(=C3)Cl
http://www.wikidata.org/entity/Q421910	CNCC(C1=CC(=CC=C1)O)O	CNC[C@@H](C1=CC(=CC=C1)O)O
http://www.wikidata.org/entity/Q422964	C=CC1=C(C)C(=NC1=C(C2=C(C)C(CCC(=O)O)=C(C(=C3C(CCC(=O)O)=C(C)C(C(=C4C(C)=C(C=C)C(=N4)O)[H])=N3)[H])N2)[H])O	C=CC/1=C(C)C(=N\C1=C(/C2=C(C)C(CCC(=O)O)=C(\C(=C/3\C(CCC(=O)O)=C(C)C(\C(=C/4\C(C)=C(C=C)C(=N4)O)\[H])=N3)\[H])N2)\[H])O
http://www.wikidata.org/entity/Q423308	CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C	CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C
http://www.wikidata.org/entity/Q423404	CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4	CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4
http://www.wikidata.org/entity/Q423467	CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC	CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC
http://www.wikidata.org/entity/Q423762	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C	CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
http://www.wikidata.org/entity/Q424484	CCCCCCC(CC=CCCCCCCCC(=O)O)O	CCCCCC[C@H](C/C=C\CCCCCCCC(=O)O)O
http://www.wikidata.org/entity/Q424521	CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O	CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O
http://www.wikidata.org/entity/Q425078	CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O	CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
http://www.wikidata.org/entity/Q425378	CC1=CC(=CC(=C1SC)C)OC(=O)NC	CC1=CC(=CC(=C1SC)C)O/C(=N/C)/O
http://www.wikidata.org/entity/Q425654	CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC	CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
http://www.wikidata.org/entity/Q426731	CC1=CC2C(CC1)(C3(C(C(C(C34CO4)O2)O)OC(=O)C)C)COC(=O)C	CC1=C[C@@H]2[C@](CC1)([C@]3([C@@H]([C@H]([C@H]([C@]34CO4)O2)O)OC(=O)C)C)COC(=O)C
http://www.wikidata.org/entity/Q427997	C1=C(C(C(C(C1N)O)O)O)CO	C1=C([C@H]([C@@H]([C@H]([C@H]1N)O)O)O)CO
http://www.wikidata.org/entity/Q524995	CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2	C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2
http://www.wikidata.org/entity/Q554297	CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C	CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C
http://www.wikidata.org/entity/Q581334	CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF.C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O	CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF.C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
http://www.wikidata.org/entity/Q586501	CC(CCC=C(C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C	C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)O)C)C
http://www.wikidata.org/entity/Q607349	CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O	C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
http://www.wikidata.org/entity/Q617686	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C4C(S(=O)(=O)C5N4C(=O)C5)(C)C)C	CC1([C@@H](N2C(S1)C(C2=O)NC(=O)[C@H](C3=CC=CC=C3)N)C(=O)OCOC(=O)[C@H]4C(S(=O)(=O)C5N4C(=O)C5)(C)C)C
http://www.wikidata.org/entity/Q634959	CC(C)OC(=O)CCCC=CCC1C(CC(C1CCC(CCC2=CC=CC=C2)O)O)O	CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O
http://www.wikidata.org/entity/Q647917	CCCCCC=CCC=CC=CC=CC(C(CCCC(=O)O)O)SCC(C(=O)NCC(=O)O)N	CCCCC/C=C\C/C=C\C=C\C=C\[C@H]([C@H](CCCC(=O)O)O)SC[C@@H](C(=O)NCC(=O)O)N
http://www.wikidata.org/entity/Q662925	C1C(C(=O)N1)(CCC(C(=O)O)N)O	C1[C@](C(=O)N1)(CC[C@@H](C(=O)O)N)O
http://www.wikidata.org/entity/Q704048	CC1C(NC2=C(N1)NC(=NC2=O)N)C(C)NC3=CC=C(C=C3)CC(C(C(COC4C(C(C(O4)COP(=O)(O)OC(CCC(=O)O)C(=O)O)O)O)O)O)O	C[C@H]1C(NC2=C(N1)NC(=NC2=O)N)[C@@H](C)NC3=CC=C(C=C3)C[C@@H]([C@@H]([C@@H](CO[C@@H]4[C@@H]([C@@H]([C@H](O4)COP(=O)(O)O[C@@H](CCC(=O)O)C(=O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q733425	C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O)O)O)O)O)O)O)O	C1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q772735	C1C(C(C(C(N1CCO)CO)O)O)O	C1[C@@H]([C@H]([C@@H]([C@H](N1CCO)CO)O)O)O
http://www.wikidata.org/entity/Q794152	CNC(=NC)NCC1=CC=CC=C1	CN/C(=N\C)/NCC1=CC=CC=C1
http://www.wikidata.org/entity/Q799775	CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)CN3CCC(C3)N(C)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CN=C5	CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)CN3CC[C@@H](C3)N(C)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CN=C5
http://www.wikidata.org/entity/Q808845	CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]	CC(C)(C(=O)O)O/N=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-]
http://www.wikidata.org/entity/Q822884	C(CC(=O)O)C(C(=O)O)NC(=O)N	C(CC(=O)O)[C@@H](C(=O)O)NC(=O)N
http://www.wikidata.org/entity/Q835757	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3(CC2C(=O)O)SCCS3	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)O)SCCS3
http://www.wikidata.org/entity/Q840660	[C]	[14C]
http://www.wikidata.org/entity/Q855474	CC1=C(C(=NN1C)C)C2=C3CCC(CC3=CC=C2)N(C)C	CC1=C(C(=NN1C)C)C2=C3CC[C@@H](CC3=CC=C2)N(C)C
http://www.wikidata.org/entity/Q864681	CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C	CC(=C[C@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C
http://www.wikidata.org/entity/Q901018	C1=CC=C(C=C1)N=NC2=C3C=CC=CC3=CC=C2O	C1=CC=C(C=C1)/N=N/C2=C3C=CC=CC3=CC=C2O
http://www.wikidata.org/entity/Q904153	C=CCN.C1C(O1)CCl	[2H]C1(C(O1)([2H])C([2H])([2H])Cl)[2H].C=CCN
http://www.wikidata.org/entity/Q906509	CCCCCCCCC=CCCCCCCCCN.F	CCCCCCCC/C=C/CCCCCCCCN.F
http://www.wikidata.org/entity/Q907160	CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6	CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6
http://www.wikidata.org/entity/Q909387	CC(C)(C)CCC#CC1CC1C2=CN=CN2	CC(C)(C)CCC#C[C@@H]1C[C@H]1C2=CN=CN2
http://www.wikidata.org/entity/Q934310	CC1=CC(=C(C(=C1)S(=O)(=O)[O-])NN=C2C=CC3=C(C2=O)C=CC=C3S(=O)(=O)[O-])C.[Na+].[Na+]	CC1=CC(=C(C(=C1)S(=O)(=O)[O-])N/N=C\2/C=CC3=C(C2=O)C=CC=C3S(=O)(=O)[O-])C.[Na+].[Na+]
http://www.wikidata.org/entity/Q982755	C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O	C([C@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O)O
http://www.wikidata.org/entity/Q987691	CCC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O	CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O
http://www.wikidata.org/entity/Q1003526	CN1CCC2=CC3=C(C4=C2C1CC5=C4C(=C(C=C5)OC)O)OCO3	CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=C4C(=C(C=C5)OC)O)OCO3
